Filename,ClassId
07355,35
01298,28
05853,2
03775,11
10598,25
01716,9
12468,3
06096,3
06928,2
02114,2
04836,5
05630,7
05557,25
00572,41
05347,5
08474,9
02876,9
00351,2
02597,25
01569,5
11178,9
01662,17
04263,12
10149,17
06627,1
02223,18
04086,21
00519,4
11389,4
07478,12
01193,10
04376,5
00380,31
08613,31
04970,9
06723,23
02047,7
02224,35
03917,25
09673,10
07978,38
01016,15
05358,4
07255,31
12470,29
05631,3
05177,8
01308,23
12438,5
07542,17
08180,13
07097,8
10385,31
05914,1
09389,20
12186,11
07918,35
06633,31
00488,9
05149,18
02866,12
09766,31
06764,10
04397,2
08229,10
00069,28
07519,33
07801,12
04111,17
08605,1
11727,33
00862,9
04058,25
00138,2
07587,5
00050,31
09485,25
02816,1
01654,38
12433,31
02765,31
07754,2
00638,17
02198,12
01284,11
00767,5
00156,5
10479,5
04326,5
04050,29
00663,5
05778,24
00646,12
06512,25
01439,10
05238,38
11668,38
09599,11
06382,10
02609,33
00510,8
02496,3
09733,1
09712,12
08694,8
05731,3
04529,28
03107,18
01440,5
00594,11
09127,25
08715,12
03693,8
01128,13
02290,1
11565,13
05449,10
10455,2
10951,13
07386,13
01602,1
00154,17
07501,5
03508,14
07037,8
05633,35
10678,13
02640,12
11000,7
06845,1
09761,8
06541,16
05479,15
00857,28
00390,4
04817,8
04859,14
00829,21
09918,32
06264,31
02424,6
10115,4
07805,12
06206,10
06467,5
05947,1
08182,13
06294,11
01571,1
07170,17
02596,17
02111,12
08800,25
08585,28
03686,31
07061,8
08203,29
02027,38
03024,5
07430,28
10942,31
11691,5
04732,31
09633,9
03551,29
04112,23
04831,8
05958,10
09376,4
01887,8
11121,38
06121,13
00578,13
00485,10
00021,33
03930,8
12107,24
08326,25
04413,42
06194,9
06640,10
02659,17
04632,9
11363,25
06703,5
00985,10
02057,15
05728,13
10155,29
12395,4
10866,18
05333,1
05140,13
03248,1
04692,11
05217,12
07746,8
01325,18
02477,12
05695,12
03752,29
03986,17
03583,17
06843,17
12350,10
01495,34
03259,2
04952,9
06595,8
07336,9
00329,2
02871,25
03790,15
05174,4
00193,38
12155,25
03680,2
03608,9
10143,9
03496,7
03829,38
00310,25
09811,35
11088,5
10295,10
04232,13
11920,13
10446,4
11683,5
11774,4
00588,5
05930,35
08754,38
11796,17
03888,13
01735,12
11438,4
08383,38
10713,10
02455,9
03719,28
10982,2
01272,5
10280,8
06001,35
00593,17
11167,36
04336,1
01604,8
03385,36
01031,8
10395,5
02243,16
06491,34
07225,18
08396,13
02426,10
03922,4
11310,8
02798,38
04878,33
04110,12
06989,1
11985,5
07541,25
09618,35
02162,9
01507,5
04123,34
01062,13
00926,10
06397,5
01589,13
01154,10
02757,18
02324,5
00124,2
01537,33
10692,18
06181,12
09283,12
08382,8
08375,20
03208,1
10873,10
05257,15
08887,4
08954,1
10688,5
08399,13
07875,13
01516,3
06910,8
05000,18
02699,25
07304,9
02021,25
01812,12
10003,38
10921,18
00230,25
09290,8
09375,14
08466,9
12379,12
00992,8
12574,7
08317,11
07506,6
12608,18
10783,5
00388,17
02745,38
09264,17
02585,2
04964,14
12245,12
12100,13
08630,15
00788,5
09692,28
00790,2
05022,42
06603,30
01090,16
08818,31
10183,12
07119,3
09580,4
01866,9
03199,5
01692,9
03722,18
04040,34
09458,10
01227,13
01444,11
07432,17
05004,5
00970,12
08751,31
09983,13
04940,9
01447,1
10772,18
04690,12
07018,8
12257,10
05129,15
01759,11
00357,3
01466,8
04453,25
11409,25
10357,3
04109,1
02723,9
09360,13
02769,17
00499,33
08965,14
00910,1
03161,38
07759,13
02832,34
01392,25
11257,5
09252,5
11967,11
08303,32
06938,18
06239,18
05835,10
02017,7
11034,25
00145,25
07648,2
04915,8
01736,8
00480,33
02282,13
04271,4
11199,9
02566,15
11129,15
05770,1
10076,11
02764,5
05648,5
03169,4
09182,18
07192,12
06219,6
09583,15
11550,10
04461,5
08524,7
08848,25
10589,10
00410,25
07745,18
07476,33
00137,40
04392,4
04082,4
02329,14
04457,3
03234,18
11928,11
02389,10
11625,1
04389,4
10178,15
01465,25
05901,4
06972,6
11661,23
05493,38
07199,10
09871,12
02402,8
02655,25
11394,20
05030,13
06804,9
07493,1
00784,5
07194,25
00989,39
03723,38
11599,31
04793,39
09080,10
09677,1
06543,38
09363,1
07080,26
00240,12
00421,8
09466,2
04925,31
08856,26
00953,13
01618,12
11797,38
02660,25
05544,9
09721,7
10622,17
09826,9
12354,2
08490,4
03904,28
02903,2
03989,10
01731,33
10958,3
07890,12
02502,23
09200,7
01872,9
08945,5
06154,17
01189,12
11025,17
05254,5
05926,5
12132,8
01559,20
08219,22
10576,5
11021,38
00744,4
03842,12
01941,15
04286,5
09281,15
10026,38
05301,11
09910,13
07810,8
00502,31
02200,7
07900,17
10186,10
05191,13
05641,5
02544,39
02797,10
01896,31
06325,31
04497,2
04235,8
11405,2
03597,25
03297,13
05895,31
06086,5
10277,38
00496,11
01212,8
10216,4
06310,31
06884,20
11392,18
00754,22
06401,4
03577,3
03761,32
12181,18
02341,13
01969,25
07479,1
07495,1
07954,12
11734,3
03152,2
08188,38
11852,12
09251,8
01305,16
01989,38
11273,25
02872,14
02285,8
07993,25
10037,33
04626,12
02725,12
01218,9
06733,2
03937,7
08627,10
12078,38
09181,2
00968,7
10278,4
12400,3
02878,13
05059,10
04966,39
04683,13
11789,11
06053,18
11822,5
11436,36
01573,5
01024,38
07642,10
08819,18
05380,15
06126,2
11217,36
11815,10
10923,2
08429,10
05944,25
06201,12
03064,12
00939,12
01681,25
06425,35
01211,12
06818,17
12441,32
06005,2
03685,5
08320,34
10405,4
10371,17
07258,4
04515,25
07062,14
11231,12
04366,15
11586,16
07060,1
11443,5
11893,5
12160,5
07829,4
11016,12
09697,5
09124,13
07573,10
00101,10
00943,4
06572,9
03362,25
07036,12
06776,3
05893,18
11947,20
09270,11
03600,6
10219,11
09481,5
03919,12
08813,1
00411,14
07281,34
07134,12
07757,13
12058,9
12143,5
05709,9
02509,5
10423,25
07612,2
09881,23
03195,11
12589,3
12535,1
09899,18
08334,13
01043,5
10659,30
03536,13
04559,5
10345,9
11008,17
10107,1
12596,13
03891,14
09510,1
08789,2
00937,2
01166,26
03525,8
00458,35
00952,15
10930,1
09813,1
02461,38
08189,6
08673,21
03197,2
05904,4
09340,38
04813,5
03209,2
04455,2
10128,13
11219,17
01129,1
11104,4
07294,14
00274,25
04069,30
03314,10
11362,24
00433,34
08448,14
07511,23
02624,13
01734,25
05582,11
11456,14
04099,13
10965,3
05130,22
12150,1
11612,17
06762,9
02076,36
10746,6
04454,18
09020,16
11482,13
03257,9
09139,3
06993,5
00084,10
05362,3
03557,12
00653,1
09132,1
07034,31
07657,4
02648,11
07512,38
04760,7
05533,38
11406,12
01416,8
00168,31
11515,35
08938,41
00474,35
07284,25
12049,2
04000,25
06329,8
02297,2
10804,9
07848,7
01679,13
03499,8
11418,11
09289,28
09397,10
04629,8
03230,20
10353,4
09411,25
00308,8
07725,25
06465,8
03903,12
12396,13
04278,36
06947,12
02957,28
00855,10
03473,10
10518,32
11341,24
06568,25
08618,8
12000,2
05863,38
12052,9
04613,37
06966,23
09352,3
00752,10
10912,1
00990,1
12047,5
07459,5
03231,23
00820,4
10091,25
11711,5
01393,5
08192,3
01163,17
09648,6
01680,13
04930,35
12416,25
01111,5
04335,9
11968,38
04379,4
11259,10
06662,2
07164,18
05258,13
06021,10
11349,12
05421,7
07050,5
10916,36
10374,38
09223,13
11902,15
05741,8
09410,6
03574,38
04939,2
09575,14
09434,31
12249,18
01343,12
04617,21
12310,38
05745,4
05018,12
00282,31
07589,13
11971,22
10185,3
01943,10
07556,38
11124,25
09403,13
03283,12
08516,11
04405,13
08018,12
01317,18
02948,15
02724,18
07448,30
04424,12
11404,31
07667,25
05413,25
04063,1
07247,1
07808,8
11437,13
00294,5
11451,31
09327,1
09860,2
10411,10
07925,37
11379,12
07662,31
00103,11
01224,17
11164,1
05211,38
04537,1
08650,12
12321,2
10652,1
08027,38
04509,28
05646,8
04651,10
04288,9
08014,4
01728,31
11705,33
07268,2
03863,0
06713,4
05612,18
01594,11
02038,31
07125,25
03629,1
07242,1
06677,22
00396,4
06336,38
07922,14
00765,4
01358,2
00640,7
03448,15
09115,8
02973,11
10315,12
11347,1
00081,33
04744,4
10488,24
07292,8
07126,17
04212,17
12213,1
04174,13
08619,16
04992,2
10530,38
08476,14
04822,13
11308,32
08833,38
03476,16
01347,38
07275,41
11652,6
03571,11
06186,17
02026,1
02481,11
04079,18
03398,7
10382,25
03634,1
03055,11
08423,39
12118,12
01719,25
10823,18
12296,7
03178,34
11177,18
00497,16
06784,12
06342,14
04358,13
12553,7
12194,5
04209,12
05632,14
01907,31
01309,5
10634,9
03313,33
06232,13
02063,2
10801,8
11952,3
05309,6
10761,31
03015,25
08198,5
07103,4
00059,9
09349,38
11976,25
08739,35
10789,38
02004,9
09459,5
05384,9
12394,10
01818,13
09714,38
11114,10
01255,12
11751,34
00007,12
09831,13
01290,4
06551,2
01771,3
09057,35
08037,38
00655,11
03857,25
01150,32
05587,12
09262,8
10539,14
04547,10
02501,12
11045,31
09870,3
01404,1
01303,5
11993,11
02165,2
03036,5
03489,12
10179,3
02246,5
11426,10
06649,4
09218,5
05202,18
10284,13
04660,10
01469,20
04758,4
11485,33
11099,10
08307,16
11741,38
08456,41
11056,5
07053,10
12088,2
10504,9
05942,5
09366,1
10502,18
04543,3
08250,35
06573,13
01149,31
03009,4
12617,31
10646,13
10364,10
03688,4
00323,6
11073,13
08947,5
08130,18
07625,31
08393,3
08857,13
03343,15
09791,20
04423,1
02761,10
06724,12
11476,5
10597,10
08011,13
00205,9
05504,11
03783,25
04127,8
01114,12
02915,17
04633,38
12029,4
07898,7
08472,8
10437,25
06469,8
08724,1
10356,8
08722,25
08264,5
00241,13
12537,25
02348,4
00236,12
02177,14
04002,12
03384,4
07703,38
03348,5
06012,4
00263,25
09328,36
11915,38
05275,12
11095,1
04881,10
08340,25
05287,13
05400,18
10480,26
00637,22
08055,18
04728,5
12371,28
09547,27
04804,17
04714,11
08592,4
03822,15
02505,31
00464,2
00192,12
04250,25
11244,28
12117,31
11003,9
00743,17
01458,38
02378,31
07734,2
05055,38
04998,3
04946,5
09180,17
05365,34
12377,11
04716,8
01411,7
03243,25
05680,10
03865,12
01494,7
04667,40
02166,13
05343,1
02257,12
01693,17
01369,2
08958,4
07414,28
08632,2
01283,36
00250,25
07148,10
00204,17
04208,31
10852,11
10774,35
00729,35
06992,26
11251,38
01368,40
06152,1
00865,33
06550,18
03017,26
09805,38
04106,31
00243,3
00641,8
07949,4
07290,25
04309,7
00244,38
11191,1
08554,1
06355,17
02563,11
09934,12
08422,18
05391,2
08060,18
06566,4
11755,22
05565,3
04408,3
01192,2
05480,10
05264,10
06225,13
01323,4
09851,8
09844,36
09705,5
01799,9
07310,14
11017,8
01349,2
04523,13
05144,38
04843,3
00330,4
08352,23
07296,2
04310,9
11168,33
08612,13
10673,1
09234,1
05027,38
00121,7
12056,3
07958,8
11254,31
04924,10
10584,31
04076,5
04840,5
01281,1
00332,5
12584,11
03915,4
11351,25
12516,13
09548,31
05861,9
03431,4
07166,4
10112,2
04215,16
09117,4
07374,18
00481,2
10969,12
01155,33
11853,25
04789,7
00901,25
06341,1
05408,12
07697,22
07505,29
01855,5
09229,10
06692,42
05825,12
02346,1
06439,10
03220,13
01942,1
10105,7
04864,4
09236,7
00049,8
05278,5
00698,1
07254,38
00163,25
09191,12
02508,9
04114,26
12182,2
08558,12
02163,2
03072,2
02272,4
09414,10
02581,14
08181,38
04446,8
02608,33
04669,10
05272,1
00895,5
00336,7
02460,11
06213,4
06968,25
10137,31
09488,35
02215,1
06470,35
08513,1
01205,29
05366,13
12054,12
07270,34
11109,23
09732,28
08024,38
04128,13
05847,2
10056,39
01384,8
08669,12
05383,28
07842,5
08044,25
11765,39
12228,7
08273,8
05998,12
08984,31
03572,38
11518,37
10190,11
09228,9
11049,12
07057,5
06712,38
11984,6
00935,11
03146,3
06641,22
04338,4
00032,34
04400,31
10021,38
05688,35
10318,18
06420,11
08636,13
11999,25
12168,2
09106,11
04182,31
08814,4
04584,1
01531,1
08594,13
08449,25
00189,8
10736,25
01425,14
07307,40
10594,38
10729,35
07735,10
11843,1
02222,8
09647,5
04778,38
08641,5
06667,4
02762,38
04722,8
11344,12
00149,31
04504,4
10756,17
00339,38
05162,11
00827,2
09388,18
02015,10
05359,40
02515,1
08517,5
02480,6
09710,28
02452,38
00195,2
05233,21
02479,31
02046,38
03131,14
04228,9
11658,10
01582,30
11975,38
08353,38
05031,11
02742,1
02494,1
04677,8
02342,18
06459,14
06895,35
06923,5
11665,13
09968,38
07860,4
11816,10
02883,2
11493,12
03056,31
01136,17
10483,25
03707,3
11982,1
11769,12
09998,25
12231,35
04890,1
01297,33
09382,28
03593,9
02148,12
00666,14
08571,17
04649,12
00347,5
00579,1
02102,2
09850,25
01753,18
06393,18
10253,10
05754,10
00658,13
01556,4
10045,5
01131,7
08401,4
10694,12
06665,34
00482,35
01793,8
09902,4
12220,13
03060,8
10928,5
03527,9
06192,25
09096,3
01817,21
06240,33
09042,3
10240,17
01904,36
07665,13
06499,4
07013,4
12021,15
08080,2
07359,23
02075,26
02098,25
06710,12
05121,5
10577,31
11905,38
02145,3
07685,38
00760,3
01677,1
08644,5
02721,2
12587,6
05563,10
04914,31
10171,31
07220,9
00897,31
05499,33
09986,2
09640,5
09404,31
07026,17
11470,31
08394,18
03638,1
01705,35
00941,29
11483,35
06954,31
00635,7
03352,9
01826,14
12126,10
04011,25
04661,1
12295,4
06940,38
04953,11
08434,12
01399,12
09895,9
11744,38
06493,1
10641,1
06875,38
00853,29
01984,10
03360,41
10175,22
05236,4
03382,1
06448,7
05558,33
04884,2
02158,3
04062,11
10625,9
00824,25
02976,2
02679,1
02425,18
10158,4
04983,15
06095,8
02629,15
04153,33
05356,4
04218,26
07980,10
00503,7
01508,38
09025,9
12364,5
08639,9
03274,1
06545,8
11704,35
04577,13
02482,11
10788,10
11977,18
03580,24
08696,15
12089,8
01703,25
08860,9
04496,42
08499,13
02235,8
02902,4
12214,12
11488,9
03911,3
00695,4
01288,8
10006,12
10369,2
11960,31
09545,5
11205,15
04421,31
06228,13
11457,12
05624,25
12437,18
02413,8
03640,17
02449,10
06763,7
05627,5
08687,1
01624,7
08872,3
03071,1
04733,12
04969,13
06831,1
11333,13
11371,12
00373,5
10136,5
00582,7
03786,25
12120,18
09512,22
04774,31
07869,2
07945,1
01798,7
03897,1
08091,2
11151,10
00997,38
06127,28
11249,10
06953,13
06759,1
00016,21
01453,4
07185,25
10647,3
00524,11
10745,32
06376,38
08993,18
10700,36
09126,25
07105,1
10903,17
05899,14
10109,22
12210,11
06136,41
05936,8
00803,5
02305,1
09759,13
02210,7
11413,4
07238,1
07795,4
05143,13
03334,3
09306,5
05379,24
02947,9
03507,12
10333,4
03261,12
10100,24
09569,4
09725,18
01027,4
08912,38
00999,16
02706,33
06599,8
04280,13
04699,26
04926,5
05941,35
08258,33
09879,38
05349,31
07976,10
06817,5
07093,4
00067,2
04394,17
11268,30
02254,3
11730,17
04943,14
00108,33
01830,8
06334,26
03285,12
03244,12
02618,34
10210,13
01276,18
05798,13
03548,38
11175,12
01688,1
10715,13
10494,10
11020,33
01410,8
06791,31
11836,5
09785,10
11033,1
00494,10
07263,3
06613,7
05593,36
08931,33
04555,36
01568,2
04999,35
09244,2
02592,4
10299,8
02058,12
06436,33
12489,4
08212,5
09789,9
02653,9
01986,1
08963,2
10421,38
08987,18
01550,13
09103,22
10272,10
02143,11
10495,13
07182,38
00979,2
04709,1
11737,13
02686,4
04012,4
00986,5
10211,10
09837,17
05068,19
08503,8
10035,2
06628,12
05590,13
10870,35
03076,34
01687,38
12557,3
02779,4
12019,5
06881,35
07619,38
02829,35
06530,25
11584,4
09456,13
04108,25
11552,38
04799,8
08294,13
01534,5
01667,6
00772,13
02192,4
10116,38
03162,33
01267,18
01066,31
05397,35
11084,6
02298,7
05653,14
00428,38
09409,25
12238,31
03284,12
03406,5
06417,5
05665,13
12366,1
09209,8
02495,13
00000,16
01049,33
05398,12
06558,10
06768,24
03233,25
08081,1
02658,12
02610,18
07969,18
12050,2
01332,4
00808,17
05762,12
10877,2
05261,38
01593,10
04448,17
01249,12
02216,11
11417,3
08139,9
08245,13
01633,12
09300,25
09529,9
08108,11
04606,4
11525,25
07953,31
10046,11
08169,12
06349,14
07966,36
02561,4
03581,35
01052,4
04100,15
03117,28
06780,10
07473,5
01345,8
08114,1
08442,13
03961,15
03573,10
00125,10
03198,7
00831,7
05457,13
00401,36
02172,18
03047,5
04033,6
12376,4
07559,29
10897,3
08177,13
11694,9
00977,10
01773,10
02253,11
10981,35
01340,13
06548,12
03133,22
07472,13
12305,5
00749,30
05822,1
05005,13
04491,12
10734,6
05787,13
06721,1
07173,4
10087,3
00115,3
12554,6
01070,8
06523,12
06747,35
04437,20
09088,10
00512,25
08598,13
02287,17
04031,1
06098,31
10663,2
09406,2
08493,5
00079,25
03793,12
12283,5
01097,9
10695,18
11824,17
08930,31
06252,38
05579,2
03129,38
05207,11
05496,9
12069,9
07123,8
11202,3
04167,5
03173,38
02314,1
00758,3
03887,38
01042,12
05289,23
08914,3
11601,4
08896,15
01774,4
02229,17
10953,2
02375,33
06029,25
07826,18
01647,9
01562,38
01226,1
00682,35
06660,12
08767,4
08013,31
02936,18
00455,38
08546,10
07996,10
08811,8
07579,8
02550,1
05262,5
02641,11
03217,18
04322,10
08781,1
11293,22
07543,4
12263,7
04180,1
03148,34
09736,13
09185,28
01877,2
10741,36
07885,20
03443,12
11440,14
05451,15
05468,2
10602,17
12581,9
12008,22
07581,13
01912,9
12473,31
11166,2
01603,25
01301,31
01932,1
07659,5
07892,25
10075,1
07928,9
05269,1
05137,25
03545,13
11953,8
08008,16
04723,7
00736,39
05508,13
08194,10
10655,25
12318,4
01333,9
05541,11
11991,8
06038,11
06546,33
02690,35
02981,8
11521,17
06666,11
10966,8
02956,11
04780,18
03599,38
03803,13
11624,12
10349,10
06268,35
00632,20
10347,4
10616,11
05888,5
07737,20
06246,2
03541,5
07179,2
06396,10
01220,13
08777,38
01117,40
10802,38
05755,4
10205,26
09125,17
05657,2
02311,5
07327,8
02522,5
06787,18
10007,4
03327,13
07531,38
02539,25
06996,18
06959,9
11323,10
05425,9
11710,33
02568,30
07598,38
09453,13
08216,12
00656,29
06200,26
04185,30
03704,18
02379,12
12028,12
07293,32
02242,22
05654,2
03464,10
00621,14
05838,11
03595,2
05756,9
03463,12
06231,8
06854,1
04240,7
11330,38
11053,2
03735,35
01316,5
03376,5
05477,13
08602,3
00034,2
10327,15
12599,10
12385,11
00434,25
05939,35
04618,31
10596,25
08221,1
05444,28
08416,12
09727,11
07475,10
07614,2
07932,5
03311,15
10894,17
07903,13
04663,6
00537,3
02964,9
10236,2
12573,13
03097,13
07789,17
07240,17
10743,2
09596,18
11782,17
07515,13
11932,17
04229,38
01033,41
02488,13
06418,28
10645,18
05277,25
12148,5
03200,5
11407,21
02535,40
00075,12
00342,10
04143,10
09589,33
05932,8
02997,12
05307,25
04624,8
06738,25
06036,1
02489,25
11343,7
05410,8
12258,35
00761,13
03075,13
01960,1
04482,10
03309,2
08964,8
03830,1
06262,4
02450,11
02989,26
04103,17
00318,17
00826,15
04373,8
06698,34
02230,14
07486,13
01686,7
10537,31
00595,3
12253,18
09832,2
00669,4
07411,35
12002,3
03849,38
08762,9
09087,18
11657,1
01431,21
02225,17
10861,25
04464,13
10009,23
07708,16
07606,38
00681,14
09707,2
04698,26
08172,38
02456,13
06067,13
09387,13
06708,10
09312,8
08119,10
10404,7
05332,22
01083,10
10656,1
12604,35
04372,18
11760,18
02072,25
11842,11
12496,33
00262,18
11604,16
07282,26
02374,8
03410,28
12399,33
11974,8
01805,31
00975,8
00904,21
00459,3
05180,18
00367,38
09144,38
10986,26
07157,8
11645,26
10311,35
10762,4
11994,9
00169,17
08506,18
05989,3
02643,34
06525,3
11510,33
04324,35
05881,38
08461,1
04795,3
10744,3
03298,18
02164,2
05049,2
07510,5
12191,36
11884,2
00365,11
00276,34
07733,11
10990,15
12251,9
10613,34
06732,8
05637,11
01336,34
10813,4
03038,1
11101,11
05323,13
05687,1
11513,1
06700,2
03308,7
05913,35
10342,9
11723,16
08757,15
10682,25
06794,2
04091,12
07927,35
01169,25
10394,13
01801,22
03627,1
08200,4
00076,1
01714,42
02492,22
08922,17
05768,33
09258,3
03328,9
06601,8
08850,8
07085,38
08464,4
07621,34
12287,2
00956,42
03665,26
04367,30
03397,16
04476,2
00141,8
02740,23
09940,2
04007,4
10654,16
05991,2
03831,1
05327,18
07584,3
04425,25
07646,31
11272,39
12237,1
03787,13
10329,8
09511,38
07896,5
03367,29
02577,38
11097,38
02600,31
08796,13
11879,13
03977,4
06486,9
09254,18
06835,38
08749,18
06728,13
12402,31
05404,20
09036,28
01999,3
09433,31
02220,8
06333,0
05779,28
09670,8
04257,2
11030,7
03960,27
04340,25
08515,7
01195,10
05007,2
11754,13
10929,8
07068,31
07981,22
07086,5
01835,2
06565,9
00581,10
12320,36
12086,10
06974,31
05176,26
03323,1
01740,13
12460,14
08771,13
10636,12
08362,31
02019,17
01419,12
04245,8
06937,10
06197,36
02079,10
06026,13
12087,20
05432,8
06399,35
09891,7
00449,8
07470,5
02514,5
12563,30
03892,10
04417,1
04858,7
00462,18
10409,1
02010,36
05427,38
10030,11
01385,4
05124,12
01142,3
03992,9
01606,18
01605,8
05178,4
00848,12
02650,37
00930,38
05083,12
12319,18
10671,2
11430,25
01144,12
02219,28
11622,4
00085,38
08672,14
04973,10
02061,9
06045,4
09701,8
07967,8
10859,38
11508,8
00601,30
06244,31
01538,5
01082,13
09693,4
08952,33
12307,5
00737,38
10970,12
10858,1
09199,13
11686,17
03994,35
06622,38
09073,18
00668,11
02082,15
02669,18
01619,2
03205,13
11359,35
08379,9
11024,14
11807,4
05337,25
02442,30
06977,40
07782,8
06587,11
10373,25
11352,8
10453,23
11448,38
09142,1
12154,5
00405,36
06283,3
00568,1
05681,16
00702,39
02916,1
12137,5
05250,38
03477,12
08635,17
07772,13
07483,1
03958,22
07102,10
03413,6
07324,12
07817,25
00399,12
10612,21
08433,17
05006,1
10173,26
05545,38
06357,1
05182,15
10017,12
09320,1
02833,17
01180,18
04223,2
08407,3
10875,36
11572,8
07895,35
09391,5
03609,38
00053,9
09487,13
07266,1
08313,5
05924,3
10724,12
03447,4
05960,12
00933,38
01380,9
11085,15
00245,35
00804,8
11781,6
02869,1
01080,5
09313,12
02319,5
02719,9
05502,2
05371,3
11238,38
01612,12
02453,25
05816,31
10984,7
08961,3
09473,31
09105,9
03296,5
05712,25
08538,13
05132,39
05239,18
11002,23
10900,4
01888,16
01560,10
01580,6
11987,9
04798,38
02671,10
10503,1
08864,11
07012,12
02417,13
11794,1
09245,22
11094,9
11891,8
06143,30
01429,7
04252,9
06704,33
10711,4
11549,11
12248,15
00019,38
05594,8
08325,12
08862,23
03623,2
11511,31
01093,18
09835,11
09576,13
02697,38
07705,1
04484,8
07638,12
08083,38
07048,31
05845,3
09221,9
03845,35
10867,9
08824,25
05442,4
01379,31
09639,8
11806,8
09112,3
04670,4
04909,2
07136,38
08131,12
09070,12
01350,5
12374,11
00196,8
02967,2
08871,3
06774,25
03098,9
06251,17
03585,10
03302,1
09261,25
02486,9
05992,3
10593,22
12351,8
00976,23
02241,13
06405,10
12332,13
06827,16
02750,9
02952,33
12541,38
02940,8
08877,14
10328,18
04262,7
04672,18
08991,19
00334,10
04498,2
07812,8
10590,5
06261,17
05044,35
00444,25
05352,31
09282,10
04812,5
11387,35
11873,3
06998,8
12018,10
03838,2
00570,3
07891,12
08550,2
04839,4
12085,10
12275,10
08147,34
01352,18
11706,13
08148,12
06207,9
06093,2
00683,12
02941,16
10760,5
00190,10
00801,25
11384,34
00836,10
09286,13
03143,25
06331,10
07566,18
04176,10
09657,5
01217,9
08124,10
01963,26
07273,8
11071,9
09304,13
06856,12
00727,11
03990,12
09678,14
07985,24
06284,12
08450,38
08262,12
04708,38
00964,10
05662,18
12204,25
12055,1
04787,8
10627,11
06812,5
07207,38
00544,4
08648,25
11738,33
00916,13
06168,8
01518,16
01685,38
08266,38
10797,35
11702,27
11709,30
04827,22
04306,13
04303,25
06138,17
07295,36
06882,9
12077,31
09161,38
11894,10
03885,31
11871,9
01236,23
00701,4
10978,38
11559,8
05023,25
05554,11
04757,14
12256,1
03141,40
02419,31
10399,4
06918,13
02549,12
01865,31
12339,22
10204,22
08418,13
06657,33
07186,4
11570,15
11813,39
04249,5
06180,5
01803,7
01415,12
10564,25
03455,5
03569,13
05739,4
02578,22
11077,8
07040,5
10320,18
00667,13
08640,25
05248,40
04922,12
04456,27
02110,2
08839,5
10717,12
00376,41
04785,38
10196,33
08063,30
01655,13
05567,12
06494,5
03644,12
09745,3
08238,17
10917,10
09168,35
07557,11
08748,30
07469,12
08955,5
07564,4
01087,4
06266,18
08897,10
03914,4
01567,10
00457,8
02121,18
09345,38
05104,2
05702,12
10020,1
06521,36
08816,35
09017,11
09424,8
10381,4
08306,12
02890,9
09315,2
10248,35
06304,38
07840,25
05001,14
03031,1
03077,1
01141,33
10106,35
03273,30
05878,38
08999,35
09706,4
03185,12
03726,8
12346,31
11542,13
06770,25
00181,4
02656,25
08385,4
11516,20
06273,8
05737,4
08297,11
07988,25
02483,17
08941,33
09450,39
00479,13
10943,10
06043,35
06287,12
12331,13
03817,18
06135,2
07987,19
09961,31
10838,3
11983,2
04888,1
06458,30
11899,12
10587,11
08972,20
10670,28
04745,38
08629,13
12605,25
08563,28
12406,2
00346,18
03812,3
11336,31
09853,3
05868,9
02993,30
06687,27
07727,1
00253,38
09353,11
09994,38
10047,5
10580,38
04122,31
00533,1
07364,12
03840,23
07622,9
07337,9
10393,20
00029,11
04416,17
07971,28
03993,39
02856,13
10086,7
07278,5
05065,13
05706,17
12075,18
04149,3
05546,10
07081,6
04783,11
01650,33
08830,2
03748,12
08575,2
11826,9
11433,13
07791,9
05156,28
03058,31
06340,9
09207,25
12285,36
02646,5
09094,33
01002,12
07214,7
03042,2
11845,10
03359,16
12329,31
10297,30
10266,10
10221,8
06466,2
05948,4
10069,35
03016,2
08457,10
02602,35
06735,12
07379,5
00691,4
07028,35
03754,10
04066,38
00188,10
03713,11
10341,33
00912,23
12183,10
11849,5
03363,29
00314,1
00885,24
12282,12
08007,18
01796,14
06509,2
04941,13
00751,18
07726,4
02681,5
10147,38
00748,5
06535,1
01766,14
07684,1
10779,31
10083,3
06210,1
11163,7
11780,38
08903,35
08009,31
00148,38
12591,5
06889,9
11929,18
06652,38
08199,40
04765,3
10522,16
06454,1
04159,31
05733,1
03625,25
11563,31
07724,2
05961,7
04137,1
01427,4
02199,4
06260,8
04773,13
05142,14
09887,31
02836,8
07350,15
00954,31
06956,38
06582,10
08293,4
01280,2
05247,5
06542,17
03225,23
05674,11
10321,9
10509,10
08812,15
00321,3
04210,14
00584,35
01214,25
06410,10
01086,25
05799,12
00813,13
02959,4
09016,10
12420,23
09040,1
08302,38
07116,17
09528,27
02328,10
02673,4
09023,3
04022,35
04869,39
05844,18
03801,9
12613,8
03433,25
12417,4
03676,2
09267,21
00398,4
04027,12
02267,12
04093,1
09540,10
02182,23
11128,9
02274,20
03562,8
03856,10
10630,2
04942,10
10068,9
02951,8
04643,19
06151,13
04121,5
06616,41
06406,17
04647,8
09292,10
00794,8
04917,9
01051,18
09742,14
01509,17
10148,3
03059,25
02649,11
02613,9
12101,1
09468,10
08005,38
07652,25
09339,31
04360,36
04867,11
09174,18
05117,15
00286,33
03249,11
11065,1
